,id_x,matchid,player,championid,ss1,ss2,role,position,id_y,gameid,platformid,queueid,seasonid,duration,creation,version,id,win,item1,item2,item3,item4,item5,item6,trinket,kills,deaths,assists,largestkillingspree,largestmultikill,killingsprees,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,legendarykills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgselfmit,dmgtoobj,dmgtoturrets,visionscore,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,goldearned,goldspent,turretkills,inhibkills,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills,totcctimedealt,champlvl,pinksbought,wardsbought,wardsplaced,wardskilled,firstblood
3169,3178,326,10,56,11,4,NONE,JUNGLE,326,3094261080,EUW1,440,8,2227,1488921003717,7.4.178.5050,326,0,3074,3071,3111,0,0,0,3340,1,8,1,0,1,0,390,0,0,0,0,0,79165,2676,74553,1935,373,9127,594,6597,1935,4585,1,17870,0,0,10,0,27877,10152,17529,196,8308,8250,0,0,139,11,2,9,122,13,0,0,6,0,1
3170,3179,327,1,236,4,7,DUO_CARRY,BOT,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3171,3180,327,2,89,4,3,DUO_SUPPORT,BOT,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3172,3181,327,3,96,4,6,SOLO,MID,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3173,3182,327,4,122,4,12,SOLO,TOP,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3174,3183,327,5,64,4,11,NONE,JUNGLE,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3175,3184,327,6,245,4,11,NONE,JUNGLE,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3176,3185,327,7,238,4,14,SOLO,MID,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3177,3186,327,8,58,14,4,SOLO,TOP,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3178,3187,327,9,15,4,7,DUO_CARRY,BOT,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3179,3188,327,10,35,14,3,DUO_SUPPORT,BOT,327,3094160229,EUW1,420,8,2303,1488918086037,7.4.178.5050,327,0,2031,3157,1410,3020,3742,0,3340,5,6,4,4,2,1,304,1,0,0,0,0,132859,91782,28503,12574,0,9412,7896,1088,428,7247,1,12613,1841,0,25,0,21508,6010,15285,212,10070,9675,0,0,62,89,48,41,392,15,0,0,16,0,0
3180,3189,328,1,8,4,12,SOLO,TOP,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3181,3190,328,2,236,4,7,DUO_CARRY,BOT,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3182,3191,328,3,5,4,11,NONE,JUNGLE,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3183,3192,328,4,117,3,4,DUO_SUPPORT,BOT,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3184,3193,328,5,157,3,4,SOLO,MID,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3185,3194,328,6,67,4,7,DUO_CARRY,BOT,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3186,3195,328,7,412,14,4,DUO_SUPPORT,BOT,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3187,3196,328,8,35,14,11,NONE,JUNGLE,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3188,3197,328,9,25,14,4,SOLO,MID,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3189,3198,328,10,78,4,12,SOLO,TOP,328,3094133646,EUW1,420,8,1671,1488915903686,7.4.178.5050,328,0,3401,3193,1001,1031,1029,0,3340,0,5,5,0,0,0,1191,0,0,0,0,0,30057,5004,9692,15360,0,2907,1689,1217,0,2350,5,31421,10059,1019,15,0,20050,6790,12960,300,6789,6250,0,0,40,0,0,0,65,12,0,0,9,2,0
3190,3199,329,1,412,3,4,DUO_SUPPORT,BOT,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3191,3200,329,2,202,4,7,DUO_CARRY,BOT,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3192,3201,329,3,122,12,4,SOLO,TOP,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3193,3202,329,4,120,6,11,NONE,JUNGLE,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3194,3203,329,5,50,4,14,SOLO,MID,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3195,3204,329,6,103,14,4,SOLO,MID,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3196,3205,329,7,63,4,3,DUO_SUPPORT,BOT,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3197,3206,329,8,236,4,7,DUO_CARRY,BOT,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3198,3207,329,9,5,4,11,NONE,JUNGLE,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3199,3208,329,10,92,4,12,SOLO,TOP,329,3094072549,EUW1,420,8,2062,1488912883958,7.4.178.5050,329,0,3153,1031,1028,3111,3124,1400,3340,5,11,9,2,1,1,789,0,0,0,0,0,181763,8931,160213,12618,1488,15003,1858,11943,1201,19654,1,0,0,0,0,0,51560,10159,40860,541,12895,12075,1,0,80,63,39,24,611,16,0,0,15,1,0
3200,3209,330,1,51,4,7,DUO_CARRY,BOT,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3201,3210,330,2,201,4,3,DUO_SUPPORT,BOT,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3202,3211,330,3,245,4,12,SOLO,TOP,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3203,3212,330,4,50,4,14,SOLO,MID,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3204,3213,330,5,5,4,11,NONE,JUNGLE,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3205,3214,330,6,157,14,4,SOLO,MID,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3206,3215,330,7,72,4,11,NONE,JUNGLE,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3207,3216,330,8,68,12,4,SOLO,TOP,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3208,3217,330,9,202,4,7,DUO_CARRY,BOT,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3209,3218,330,10,43,3,4,DUO_SUPPORT,BOT,330,3094041522,EUW1,420,8,1852,1488909987634,7.4.178.5050,330,0,3157,3113,3020,1058,3102,3165,3363,9,10,7,2,1,2,418,0,0,0,0,0,145433,82475,15823,47135,0,28240,17594,1717,8929,4253,1,0,0,0,0,0,26256,5832,19401,1023,13315,12775,2,0,188,0,0,0,62,16,1,0,12,0,0
3210,3219,331,1,105,4,14,SOLO,MID,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3211,3220,331,2,53,4,12,DUO_SUPPORT,BOT,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3212,3221,331,3,67,7,4,DUO_CARRY,BOT,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3213,3222,331,4,24,4,11,DUO_SUPPORT,TOP,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3214,3223,331,5,86,4,12,DUO_CARRY,TOP,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3215,3224,331,6,5,4,11,NONE,JUNGLE,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3216,3225,331,7,22,4,7,DUO_CARRY,BOT,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3217,3226,331,8,25,4,3,DUO_SUPPORT,BOT,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3218,3227,331,9,13,4,6,SOLO,MID,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3219,3228,331,10,68,4,12,SOLO,TOP,331,3093972792,EUW1,420,8,2162,1488907112210,7.4.178.5050,331,0,1038,3031,3085,1053,3006,3094,3340,0,7,4,0,0,0,903,0,0,0,0,0,159148,2078,156083,987,552,6572,462,6110,0,4460,4,0,0,0,0,0,22587,3954,17815,817,12618,12500,1,1,245,12,2,10,19,15,0,0,9,0,0
3220,3229,332,1,222,7,4,DUO_CARRY,BOT,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3221,3230,332,2,82,4,14,SOLO,MID,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3222,3231,332,3,58,12,4,SOLO,TOP,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3223,3232,332,4,36,11,4,NONE,JUNGLE,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3224,3233,332,5,43,4,3,DUO_SUPPORT,BOT,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3225,3234,332,6,267,3,4,DUO_SUPPORT,BOT,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3226,3235,332,7,104,11,4,NONE,JUNGLE,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3227,3236,332,8,131,4,3,SOLO,MID,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3228,3237,332,9,86,4,12,SOLO,TOP,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3229,3238,332,10,202,4,7,DUO_CARRY,BOT,332,3090823752,EUW1,420,8,1781,1488720841969,7.4.178.5050,332,0,3142,3748,3071,3111,3742,0,3340,12,8,6,5,2,3,654,1,0,0,0,0,142812,2436,139005,1370,0,22416,1988,20247,180,5147,1,0,0,0,0,0,37492,7716,29426,350,14811,15300,1,0,188,2,0,2,212,17,0,0,9,0,1
3230,3239,333,1,245,4,14,SOLO,MID,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3231,3240,333,2,106,12,4,SOLO,TOP,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3232,3241,333,3,63,4,3,DUO_SUPPORT,BOT,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3233,3242,333,4,120,6,11,NONE,JUNGLE,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3234,3243,333,5,18,7,4,DUO_CARRY,BOT,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3235,3244,333,6,236,4,7,DUO_CARRY,BOT,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3236,3245,333,7,89,4,3,DUO_SUPPORT,BOT,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3237,3246,333,8,61,4,12,SOLO,TOP,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
3238,3247,333,9,48,4,11,NONE,JUNGLE,333,3083557863,EUW1,420,8,1869,1488304650185,7.4.176.9828,333,0,3117,3107,2301,3108,3102,3191,3364,1,7,11,0,1,0,1080,0,0,0,0,0,49081,40162,7584,1333,0,10376,8341,1302,731,7878,6,0,0,0,0,0,27688,9157,18191,339,10586,10225,0,0,44,0,0,0,344,15,1,0,26,3,0
